index,voted
8981,0.7891
8982,0.5214
8983,0.7936
8984,0.6695
8985,0.6247
8986,0.7546
8987,0.6918
8988,0.7725
8989,0.7171
8990,0.8615
8991,0.5213
8992,0.8108
8993,0.7343
8994,0.5273
8995,0.5592
8996,0.8267
8997,0.7711
8998,0.9634
8999,0.7915
9000,0.9692
9001,0.5172
9002,0.5097
9003,0.587
9004,0.7064
9005,0.5923
9006,0.6386
9007,0.6854
9008,0.9711
9009,0.6351
9010,0.6419
9011,0.73
9012,0.727
9013,0.8553
9014,0.6733
9015,0.8602
9016,0.6138
9017,0.7181
9018,0.9508
9019,0.729
9020,0.5381
9021,0.9507
9022,0.763
9023,0.514
9024,0.5944
9025,0.8184
9026,0.9596
9027,0.5115
9028,0.7152
9029,0.5745
9030,0.7212
9031,0.5196
9032,0.6384
9033,0.858
9034,0.9665
9035,0.5139
9036,0.5362
9037,0.5647
9038,0.5031
9039,0.6713
9040,0.9491
9041,0.8216
9042,0.6303
9043,0.7659
9044,0.8178
9045,0.556
9046,0.9507
9047,0.5895
9048,0.8736
9049,0.6171
9050,0.5054
9051,0.5186
9052,0.961
9053,0.7873
9054,0.7594
9055,0.5584
9056,0.6522
9057,0.7855
9058,0.5861
9059,0.6329
9060,0.5874
9061,0.5733
9062,0.5048
9063,0.628
9064,0.756
9065,0.5102
9066,0.8162
9067,0.5179
9068,0.8272
9069,0.6726
9070,0.5103
9071,0.7534
9072,0.7774
9073,0.6327
9074,0.6414
9075,0.5926
9076,0.7594
9077,0.7905
9078,0.6655
9079,0.6138
9080,0.5681
9081,0.8213
9082,0.9409
9083,0.947
9084,0.5143
9085,0.712
9086,0.5208
9087,0.7129
9088,0.9405
9089,0.784
9090,0.5521
9091,0.7898
9092,0.8169
9093,0.5127
9094,0.6719
9095,0.6504
9096,0.5292
9097,0.7647
9098,0.5339
9099,0.5466
9100,0.7652
9101,0.7002
9102,0.6669
9103,0.5903
9104,0.6347
9105,0.8599
9106,0.5206
9107,0.5499
9108,0.6151
9109,0.8892
9110,0.5412
9111,0.702
9112,0.8133
9113,0.5053
9114,0.9505
9115,0.9631
9116,0.7285
9117,0.8068
9118,0.7929
9119,0.6472
9120,0.5925
9121,0.6831
9122,0.5645
9123,0.7288
9124,0.7228
9125,0.5446
9126,0.5815
9127,0.5175
9128,0.8012
9129,0.974
9130,0.5154
9131,0.7219
9132,0.7418
9133,0.7926
9134,0.7635
9135,0.7394
9136,0.503
9137,0.6036
9138,0.5867
9139,0.6788
9140,0.791
9141,0.7054
9142,0.5762
9143,0.6524
9144,0.6661
9145,0.5752
9146,0.7891
9147,0.6652
9148,0.6848
9149,0.6245
9150,0.5488
9151,0.6251
9152,0.7291
9153,0.6292
9154,0.7552
9155,0.7432
9156,0.6814
9157,0.6269
9158,0.934
9159,0.5153
9160,0.624
9161,0.5898
9162,0.6002
9163,0.6296
9164,0.6216
9165,0.7555
9166,0.5583
9167,0.5604
9168,0.7078
9169,0.6409
9170,0.5096
9171,0.5073
9172,0.6697
9173,0.7194
9174,0.5128
9175,0.6432
9176,0.6931
9177,0.6897
9178,0.6639
9179,0.5981
9180,0.5189
9181,0.8622
9182,0.5898
9183,0.5219
9184,0.5075
9185,0.6257
9186,0.7022
9187,0.8851
9188,0.5477
9189,0.7902
9190,0.5706
9191,0.5332
9192,0.6775
9193,0.5478
9194,0.5122
9195,0.7081
9196,0.7431
9197,0.5946
9198,0.7167
9199,0.5344
9200,0.6331
9201,0.5241
9202,0.7218
9203,0.6021
9204,0.6507
9205,0.7479
9206,0.5666
9207,0.8054
9208,0.5193
9209,0.8389
9210,0.6157
9211,0.788
9212,0.7956
9213,0.6271
9214,0.7105
9215,0.7607
9216,0.9618
9217,0.7466
9218,0.7915
9219,0.5477
9220,0.6855
9221,0.7581
9222,0.6301
9223,0.8261
9224,0.7019
9225,0.6338
9226,0.5055
9227,0.797
9228,0.8123
9229,0.5731
9230,0.706
9231,0.7459
9232,0.9658
9233,0.6465
9234,0.7125
9235,0.7758
9236,0.5037
9237,0.7702
9238,0.8841
9239,0.5677
9240,0.5914
9241,0.7726
9242,0.5287
9243,0.6156
9244,0.5613
9245,0.5498
9246,0.7777
9247,0.9652
9248,0.6897
9249,0.5664
9250,0.9369
9251,0.653
9252,0.963
9253,0.8594
9254,0.9569
9255,0.817
9256,0.6469
9257,0.6503
9258,0.6482
9259,0.7698
9260,0.7126
9261,0.8236
9262,0.5311
9263,0.5443
9264,0.7351
9265,0.5537
9266,0.593
9267,0.6694
9268,0.5145
9269,0.7569
9270,0.5535
9271,0.6096
9272,0.7639
9273,0.6039
9274,0.8033
9275,0.5935
9276,0.6476
9277,0.5521
9278,0.7699
9279,0.7692
9280,0.9533
9281,0.711
9282,0.7898
9283,0.9434
9284,0.7426
9285,0.5746
9286,0.639
9287,0.919
9288,0.5807
9289,0.723
9290,0.529
9291,0.5439
9292,0.5052
9293,0.6012
9294,0.782
9295,0.9388
9296,0.6364
9297,0.9717
9298,0.7727
9299,0.8654
9300,0.7361
9301,0.5754
9302,0.5065
9303,0.7121
9304,0.5883
9305,0.7187
9306,0.508
9307,0.6056
9308,0.7339
9309,0.5478
9310,0.6678
9311,0.5941
9312,0.6849
9313,0.5168
9314,0.5449
9315,0.5072
9316,0.5448
9317,0.5607
9318,0.8952
9319,0.6451
9320,0.6367
9321,0.5594
9322,0.5712
9323,0.9721
9324,0.5753
9325,0.9378
9326,0.6811
9327,0.6524
9328,0.5948
9329,0.56
9330,0.7304
9331,0.7587
9332,0.6487
9333,0.6008
9334,0.5706
9335,0.7136
9336,0.5592
9337,0.7013
9338,0.6245
9339,0.5719
9340,0.53
9341,0.8603
9342,0.8315
9343,0.7006
9344,0.8792
9345,0.7651
9346,0.5421
9347,0.6774
9348,0.7786
9349,0.5303
9350,0.9582
9351,0.5579
9352,0.6434
9353,0.8127
9354,0.7406
9355,0.6651
9356,0.5471
9357,0.7518
9358,0.68
9359,0.9548
9360,0.6294
9361,0.7322
9362,0.5222
9363,0.6466
9364,0.6373
9365,0.9506
9366,0.529
9367,0.5036
9368,0.9623
9369,0.7616
9370,0.9524
9371,0.5675
9372,0.7535
9373,0.7187
9374,0.5678
9375,0.6809
9376,0.6988
9377,0.5678
9378,0.5264
9379,0.654
9380,0.7654
9381,0.9685
9382,0.602
9383,0.5842
9384,0.795
9385,0.6109
9386,0.9619
9387,0.7125
9388,0.5071
9389,0.6161
9390,0.531
9391,0.5619
9392,0.5867
9393,0.5428
9394,0.5977
9395,0.866
9396,0.8893
9397,0.8713
9398,0.5519
9399,0.9464
9400,0.6089
9401,0.6397
9402,0.6036
9403,0.5878
9404,0.9502
9405,0.6207
9406,0.7422
9407,0.5646
9408,0.7186
9409,0.7168
9410,0.6472
9411,0.5984
9412,0.7323
9413,0.5035
9414,0.9381
9415,0.9382
9416,0.78
9417,0.5029
9418,0.7604
9419,0.5183
9420,0.6953
9421,0.7255
9422,0.8014
9423,0.6574
9424,0.5054
9425,0.5262
9426,0.8291
9427,0.5983
9428,0.8703
9429,0.6748
9430,0.6722
9431,0.5534
9432,0.6899
9433,0.5706
9434,0.5049
9435,0.5489
9436,0.9593
9437,0.8162
9438,0.7347
9439,0.8398
9440,0.8028
9441,0.9765
9442,0.9528
9443,0.5141
9444,0.7432
9445,0.9629
9446,0.5204
9447,0.7598
9448,0.6411
9449,0.7784
9450,0.7204
9451,0.6002
9452,0.8158
9453,0.5726
9454,0.641
9455,0.5376
9456,0.7707
9457,0.6667
9458,0.7168
9459,0.5977
9460,0.8642
9461,0.5269
9462,0.9691
9463,0.679
9464,0.8658
9465,0.6606
9466,0.6307
9467,0.7148
9468,0.5531
9469,0.5321
9470,0.6636
9471,0.7148
9472,0.7441
9473,0.9473
9474,0.9341
9475,0.6757
9476,0.5925
9477,0.7393
9478,0.5541
9479,0.5762
9480,0.9596
9481,0.6779
9482,0.5034
9483,0.6442
9484,0.7791
9485,0.9394
9486,0.6294
9487,0.8643
9488,0.6467
9489,0.5939
9490,0.614
9491,0.8556
9492,0.7357
9493,0.7543
9494,0.6028
9495,0.9461
9496,0.5792
9497,0.836
9498,0.8033
9499,0.5667
9500,0.8296
9501,0.5286
9502,0.6586
9503,0.6038
9504,0.5898
9505,0.6937
9506,0.7375
9507,0.9568
9508,0.6811
9509,0.6559
9510,0.5427
9511,0.5289
9512,0.6596
9513,0.9539
9514,0.5794
9515,0.957
9516,0.7645
9517,0.7746
9518,0.9657
9519,0.8772
9520,0.5927
9521,0.5779
9522,0.5927
9523,0.6347
9524,0.6782
9525,0.828
9526,0.6874
9527,0.6636
9528,0.8154
9529,0.6503
9530,0.7364
9531,0.58
9532,0.5973
9533,0.6412
9534,0.7367
9535,0.7531
9536,0.5596
9537,0.5092
9538,0.7715
9539,0.5838
9540,0.5051
9541,0.5458
9542,0.6456
9543,0.6071
9544,0.9477
9545,0.599
9546,0.7302
9547,0.6157
9548,0.7985
9549,0.5452
9550,0.8325
9551,0.5927
9552,0.8185
9553,0.5097
9554,0.7149
9555,0.9619
9556,0.9588
9557,0.5778
9558,0.7605
9559,0.5338
9560,0.7296
9561,0.7563
9562,0.8037
9563,0.5932
9564,0.8209
9565,0.757
9566,0.7675
9567,0.5206
9568,0.6844
9569,0.9531
9570,0.5773
9571,0.6394
9572,0.9477
9573,0.9481
9574,0.9418
9575,0.5062
9576,0.6968
9577,0.6676
9578,0.6599
9579,0.9655
9580,0.5813
9581,0.5915
9582,0.6664
9583,0.5369
9584,0.7235
9585,0.6953
9586,0.9495
9587,0.5622
9588,0.5246
9589,0.5705
9590,0.9666
9591,0.6393
9592,0.6255
9593,0.5348
9594,0.7959
9595,0.793
9596,0.7634
9597,0.9613
9598,0.803
9599,0.794
9600,0.8238
9601,0.5362
9602,0.6413
9603,0.9524
9604,0.6035
9605,0.5656
9606,0.7427
9607,0.5492
9608,0.6894
9609,0.7741
9610,0.6754
9611,0.7436
9612,0.5021
9613,0.6087
9614,0.5036
9615,0.6935
9616,0.572
9617,0.5403
9618,0.7877
9619,0.8004
9620,0.6078
9621,0.7795
9622,0.9691
9623,0.6556
9624,0.8057
9625,0.7368
9626,0.7807
9627,0.7557
9628,0.873
9629,0.7128
9630,0.6304
9631,0.6646
9632,0.9669
9633,0.5202
9634,0.5965
9635,0.9779
9636,0.58
9637,0.5239
9638,0.7971
9639,0.6238
9640,0.6961
9641,0.5986
9642,0.5852
9643,0.7001
9644,0.6514
9645,0.7791
9646,0.7278
9647,0.6297
9648,0.9539
9649,0.7694
9650,0.741
9651,0.6462
9652,0.8182
9653,0.6571
9654,0.8139
9655,0.588
9656,0.533
9657,0.6155
9658,0.6738
9659,0.5082
9660,0.502
9661,0.7565
9662,0.6302
9663,0.782
9664,0.778
9665,0.6716
9666,0.6775
9667,0.5324
9668,0.954
9669,0.5974
9670,0.9756
9671,0.7327
9672,0.8728
9673,0.794
9674,0.5565
9675,0.7354
9676,0.8013
9677,0.7479
9678,0.7778
9679,0.6375
9680,0.852
9681,0.771
9682,0.7845
9683,0.8852
9684,0.631
9685,0.8547
9686,0.5588
9687,0.6587
9688,0.7204
9689,0.967
9690,0.5573
9691,0.6407
9692,0.6848
9693,0.6909
9694,0.6177
9695,0.5439
9696,0.6566
9697,0.9033
9698,0.9047
9699,0.9354
9700,0.6876
9701,0.8056
9702,0.5274
9703,0.6217
9704,0.6842
9705,0.9589
9706,0.8696
9707,0.5733
9708,0.663
9709,0.6662
9710,0.7711
9711,0.536
9712,0.7897
9713,0.5832
9714,0.6383
9715,0.812
9716,0.5302
9717,0.7684
9718,0.8646
9719,0.5612
9720,0.7598
9721,0.5351
9722,0.9187
9723,0.525
9724,0.6202
9725,0.955
9726,0.5079
9727,0.956
9728,0.5665
9729,0.6826
9730,0.663
9731,0.7626
9732,0.6912
9733,0.5721
9734,0.7026
9735,0.5322
9736,0.6494
9737,0.5136
9738,0.7931
9739,0.9623
9740,0.7872
9741,0.5729
9742,0.7445
9743,0.5392
9744,0.816
9745,0.8465
9746,0.758
9747,0.7939
9748,0.7453
9749,0.7669
9750,0.6298
9751,0.6646
9752,0.5881
9753,0.684
9754,0.6242
9755,0.6035
9756,0.6983
9757,0.7439
9758,0.8287
9759,0.5924
9760,0.9613
9761,0.8501
9762,0.7149
9763,0.958
9764,0.8733
9765,0.7226
9766,0.7939
9767,0.5027
9768,0.9487
9769,0.5811
9770,0.5142
9771,0.9591
9772,0.6916
9773,0.6312
9774,0.6024
9775,0.9616
9776,0.9639
9777,0.6706
9778,0.5174
9779,0.6095
9780,0.5979
9781,0.6839
9782,0.5022
9783,0.5863
9784,0.7503
9785,0.6631
9786,0.7307
9787,0.739
9788,0.7237
9789,0.7382
9790,0.6316
9791,0.737
9792,0.9487
9793,0.8135
9794,0.7669
9795,0.7226
9796,0.6358
9797,0.6184
9798,0.7365
9799,0.5728
9800,0.5005
9801,0.6214
9802,0.5888
9803,0.594
9804,0.5821
9805,0.6438
9806,0.883
9807,0.6138
9808,0.5375
9809,0.5544
9810,0.5178
9811,0.7421
9812,0.7655
9813,0.501
9814,0.7421
9815,0.5971
9816,0.739
9817,0.9467
9818,0.771
9819,0.9547
9820,0.6018
9821,0.728
9822,0.9605
9823,0.9686
9824,0.6698
9825,0.6354
9826,0.5769
9827,0.552
9828,0.6472
9829,0.5213
9830,0.6182
9831,0.6582
9832,0.9636
9833,0.9472
9834,0.6446
9835,0.9645
9836,0.6039
9837,0.5272
9838,0.8109
9839,0.9835
9840,0.7405
9841,0.6338
9842,0.9524
9843,0.7722
9844,0.6107
9845,0.6483
9846,0.6743
9847,0.9476
9848,0.5516
9849,0.5232
9850,0.6796
9851,0.7437
9852,0.7276
9853,0.513
9854,0.6037
9855,0.7816
9856,0.644
9857,0.8809
9858,0.6699
9859,0.6841
9860,0.5386
9861,0.9455
9862,0.7553
9863,0.629
9864,0.7008
9865,0.7436
9866,0.5705
9867,0.5685
9868,0.5616
9869,0.6275
9870,0.7392
9871,0.7332
9872,0.6728
9873,0.9399
9874,0.6741
9875,0.501
9876,0.9487
9877,0.6206
9878,0.6673
9879,0.5575
9880,0.9715
9881,0.8817
9882,0.7284
9883,0.526
9884,0.8093
9885,0.6019
9886,0.7999
9887,0.5316
9888,0.6754
9889,0.7142
9890,0.5915
9891,0.7912
9892,0.6893
9893,0.7514
9894,0.776
9895,0.7248
9896,0.7149
9897,0.7839
9898,0.5867
9899,0.5285
9900,0.6699
9901,0.5343
9902,0.8922
9903,0.545
9904,0.7335
9905,0.6548
9906,0.8224
9907,0.7579
9908,0.8401
9909,0.9626
9910,0.5944
9911,0.8737
9912,0.6659
9913,0.6401
9914,0.6767
9915,0.6356
9916,0.653
9917,0.5016
9918,0.6626
9919,0.7297
9920,0.8183
9921,0.5688
9922,0.6633
9923,0.5923
9924,0.7733
9925,0.6168
9926,0.7325
9927,0.9626
9928,0.5321
9929,0.9741
9930,0.6496
9931,0.5178
9932,0.7163
9933,0.7204
9934,0.5322
9935,0.954
9936,0.7343
9937,0.5788
9938,0.7114
9939,0.5283
9940,0.5672
9941,0.5141
9942,0.7788
9943,0.7383
9944,0.5644
9945,0.7297
9946,0.5627
9947,0.5806
9948,0.6066
9949,0.5121
9950,0.729
9951,0.6199
9952,0.9521
9953,0.7899
9954,0.5304
9955,0.7968
9956,0.8451
9957,0.9768
9958,0.9653
9959,0.8799
9960,0.6821
9961,0.9612
9962,0.6987
9963,0.6393
9964,0.9467
9965,0.949
9966,0.5005
9967,0.5726
9968,0.5349
9969,0.5819
9970,0.9687
9971,0.5983
9972,0.718
9973,0.5028
9974,0.5166
9975,0.8369
9976,0.6888
9977,0.6013
9978,0.7722
9979,0.7674
9980,0.5472
9981,0.5262
9982,0.6283
9983,0.6237
9984,0.5915
9985,0.6075
9986,0.7257
9987,0.8652
9988,0.5024
9989,0.8287
9990,0.955
9991,0.7752
9992,0.6298
9993,0.7416
9994,0.8507
9995,0.9656
9996,0.9529
9997,0.6811
9998,0.5989
9999,0.5236
10000,0.5897
10001,0.546
10002,0.73
10003,0.6184
10004,0.6627
10005,0.9671
10006,0.7199
10007,0.6348
10008,0.8857
10009,0.6534
10010,0.9448
10011,0.6313
10012,0.7744
10013,0.6049
10014,0.6498
10015,0.5174
10016,0.6801
10017,0.5303
10018,0.8814
10019,0.6437
10020,0.7795
10021,0.7214
10022,0.5426
10023,0.7563
10024,0.7486
10025,0.9557
10026,0.8114
10027,0.5549
10028,0.8779
10029,0.7263
10030,0.7369
10031,0.6319
10032,0.9038
10033,0.7046
10034,0.5366
10035,0.7137
10036,0.5797
10037,0.7584
10038,0.7634
10039,0.6484
10040,0.8056
10041,0.7516
10042,0.6927
10043,0.7895
10044,0.7665
10045,0.5057
10046,0.6341
10047,0.9528
10048,0.682
10049,0.7055
10050,0.7982
10051,0.6426
10052,0.7366
10053,0.8169
10054,0.9423
10055,0.7305
10056,0.6554
10057,0.5553
10058,0.6365
10059,0.6898
10060,0.7731
10061,0.5538
10062,0.6369
10063,0.6686
10064,0.6343
10065,0.5743
10066,0.6508
10067,0.9588
10068,0.5289
10069,0.6837
10070,0.5387
10071,0.5315
10072,0.5266
10073,0.7153
10074,0.7925
10075,0.5044
10076,0.6
10077,0.6127
10078,0.5453
10079,0.5317
10080,0.6253
10081,0.5594
10082,0.6678
10083,0.8644
10084,0.6201
10085,0.6863
10086,0.8693
10087,0.7809
10088,0.69
10089,0.5829
10090,0.6661
10091,0.6818
10092,0.687
10093,0.6831
10094,0.8535
10095,0.5327
10096,0.954
10097,0.9452
10098,0.6811
10099,0.6491
10100,0.6166
10101,0.6545
10102,0.6343
10103,0.9709
10104,0.9483
10105,0.9575
10106,0.7057
10107,0.7631
10108,0.9566
10109,0.9765
10110,0.686
10111,0.6001
10112,0.5761
10113,0.639
10114,0.6419
10115,0.7186
10116,0.5213
10117,0.6594
10118,0.5059
10119,0.7753
10120,0.8701
10121,0.7181
10122,0.6994
10123,0.7195
10124,0.7562
10125,0.5112
10126,0.933
10127,0.7081
10128,0.8111
10129,0.9342
10130,0.5668
10131,0.6494
10132,0.6055
10133,0.8372
10134,0.8453
10135,0.5848
10136,0.7524
10137,0.5827
10138,0.62
10139,0.7877
10140,0.7076
10141,0.7112
10142,0.8664
10143,0.8572
10144,0.685
10145,0.8824
10146,0.7138
10147,0.7476
10148,0.6871
10149,0.7365
10150,0.5227
10151,0.6096
10152,0.668
10153,0.9379
10154,0.8331
10155,0.7614
10156,0.882
10157,0.6451
10158,0.584
10159,0.5861
10160,0.6735
10161,0.5703
10162,0.7648
10163,0.541
10164,0.598
10165,0.5086
10166,0.6832
10167,0.6918
10168,0.786
10169,0.6913
10170,0.5615
10171,0.8674
10172,0.9498
10173,0.8127
10174,0.8397
10175,0.5183
10176,0.608
10177,0.7471
10178,0.6835
10179,0.734
10180,0.6549
10181,0.6517
10182,0.5316
10183,0.5738
10184,0.6903
10185,0.5292
10186,0.6137
10187,0.8906
10188,0.667
10189,0.6784
10190,0.6031
10191,0.5133
10192,0.649
10193,0.5657
10194,0.628
10195,0.9538
10196,0.531
10197,0.5928
10198,0.7774
10199,0.5738
10200,0.7383
10201,0.6917
10202,0.96
10203,0.6979
10204,0.6397
10205,0.5757
10206,0.7545
10207,0.7669
10208,0.7302
10209,0.8618
10210,0.6094
10211,0.5356
10212,0.5941
10213,0.8278
10214,0.941
10215,0.5223
10216,0.9367
10217,0.5996
10218,0.7097
10219,0.9347
10220,0.9345
10221,0.5936
10222,0.5445
10223,0.5698
10224,0.748
10225,0.6381
10226,0.9677
10227,0.5504
10228,0.5508
10229,0.9629
10230,0.5239
10231,0.9557
10232,0.5491
10233,0.7656
10234,0.7501
10235,0.5815
10236,0.519
10237,0.6835
10238,0.7585
10239,0.9507
10240,0.7615
10241,0.6118
10242,0.8001
10243,0.8157
10244,0.7849
10245,0.6109
10246,0.6756
10247,0.5726
10248,0.7314
10249,0.5919
10250,0.5235
10251,0.5774
10252,0.689
10253,0.7273
10254,0.8444
10255,0.5636
10256,0.6149
10257,0.6287
10258,0.5705
10259,0.5875
10260,0.9457
10261,0.6252
10262,0.6436
10263,0.5431
10264,0.7669
10265,0.5865
10266,0.6618
10267,0.7627
10268,0.7431
10269,0.7929
10270,0.7072
10271,0.7805
10272,0.6072
10273,0.5493
10274,0.5993
10275,0.6922
10276,0.526
10277,0.5959
10278,0.9506
10279,0.687
10280,0.6375
10281,0.6396
10282,0.8613
10283,0.6494
10284,0.8995
10285,0.6028
10286,0.6747
10287,0.6257
10288,0.5232
10289,0.7742
10290,0.6822
10291,0.5952
10292,0.7969
10293,0.5303
10294,0.5153
10295,0.7616
10296,0.6461
10297,0.7825
10298,0.553
10299,0.9646
10300,0.7533
10301,0.8609
10302,0.8379
10303,0.6768
10304,0.9655
10305,0.6255
10306,0.8616
10307,0.9318
10308,0.9554
10309,0.6527
10310,0.557
10311,0.7821
10312,0.7019
10313,0.753
10314,0.5482
10315,0.5102
10316,0.9442
10317,0.8644
10318,0.9448
10319,0.5365
10320,0.76
10321,0.6386
10322,0.6445
10323,0.7886
10324,0.6167
10325,0.5629
10326,0.6502
10327,0.8087
10328,0.6459
10329,0.736
10330,0.6194
10331,0.697
10332,0.766
10333,0.9654
10334,0.7853
10335,0.5814
10336,0.6586
10337,0.7932
10338,0.6461
10339,0.6951
10340,0.5378
10341,0.6183
10342,0.7932
10343,0.8212
10344,0.6733
10345,0.6945
10346,0.6
10347,0.5376
10348,0.6402
10349,0.9516
10350,0.7688
10351,0.6938
10352,0.5867
10353,0.516
10354,0.6049
10355,0.6724
10356,0.8391
10357,0.8089
10358,0.8818
10359,0.8394
10360,0.5099
10361,0.5617
10362,0.7524
10363,0.5948
10364,0.7697
10365,0.6102
10366,0.813
10367,0.8387
10368,0.8213
10369,0.9762
10370,0.9441
10371,0.9703
10372,0.9585
10373,0.6918
10374,0.7245
10375,0.6277
10376,0.8517
10377,0.6558
10378,0.66
10379,0.8809
10380,0.7542
10381,0.7006
10382,0.5259
10383,0.9459
10384,0.5769
10385,0.5987
10386,0.5996
10387,0.5138
10388,0.9729
10389,0.7332
10390,0.5405
10391,0.8977
10392,0.5303
10393,0.7954
10394,0.8326
10395,0.7496
10396,0.6445
10397,0.58
10398,0.5876
10399,0.5177
10400,0.7579
10401,0.6693
10402,0.5942
10403,0.7191
10404,0.7667
10405,0.6451
10406,0.7537
10407,0.9549
10408,0.7702
10409,0.6447
10410,0.8815
10411,0.6049
10412,0.5653
10413,0.6514
10414,0.6873
10415,0.6162
10416,0.6006
10417,0.544
10418,0.936
10419,0.7926
10420,0.7421
10421,0.8626
10422,0.6103
10423,0.5476
10424,0.6293
10425,0.7635
10426,0.6512
10427,0.6465
10428,0.6356
10429,0.702
10430,0.5387
10431,0.5323
10432,0.7911
10433,0.6695
10434,0.6197
10435,0.5635
10436,0.9398
10437,0.6187
10438,0.7305
10439,0.7048
10440,0.6099
10441,0.9525
10442,0.7116
10443,0.5099
10444,0.7647
10445,0.9475
10446,0.6475
10447,0.7343
10448,0.6732
10449,0.5831
10450,0.7162
10451,0.5694
10452,0.8529
10453,0.6779
10454,0.6652
10455,0.6047
10456,0.5553
10457,0.6207
10458,0.9559
10459,0.5126
10460,0.5647
10461,0.6579
10462,0.6367
10463,0.8561
10464,0.5559
10465,0.7798
10466,0.669
10467,0.6103
10468,0.9656
10469,0.974
10470,0.6489
10471,0.533
10472,0.6827
10473,0.6307
10474,0.6901
10475,0.6487
10476,0.5491
10477,0.8378
10478,0.7768
10479,0.9712
10480,0.5375
10481,0.6502
10482,0.7181
10483,0.6258
10484,0.8008
10485,0.7759
10486,0.6066
10487,0.7148
10488,0.668
10489,0.5926
10490,0.5884
10491,0.6523
10492,0.6517
10493,0.9747
10494,0.5462
10495,0.7067
10496,0.5289
10497,0.9421
10498,0.5411
10499,0.666
10500,0.6619
10501,0.967
10502,0.9557
10503,0.7859
10504,0.8858
10505,0.6939
10506,0.9415
10507,0.5326
10508,0.8014
10509,0.7605
10510,0.6184
10511,0.6805
10512,0.5804
10513,0.7388
10514,0.6788
10515,0.6625
10516,0.6307
10517,0.9561
10518,0.6165
10519,0.8051
10520,0.6795
10521,0.9581
10522,0.508
10523,0.7118
10524,0.9627
10525,0.5531
10526,0.7177
10527,0.5705
10528,0.6958
10529,0.8799
10530,0.5531
10531,0.6135
10532,0.7067
10533,0.627
10534,0.6193
10535,0.8383
10536,0.6075
10537,0.5545
10538,0.5929
10539,0.8406
10540,0.6704
10541,0.5805
10542,0.7745
10543,0.808
10544,0.5483
10545,0.8076
10546,0.7328
10547,0.7899
10548,0.7539
10549,0.9048
10550,0.6689
10551,0.7624
10552,0.8427
10553,0.5711
10554,0.7268
10555,0.7047
10556,0.5116
10557,0.9464
10558,0.8075
10559,0.8198
10560,0.5915
10561,0.558
10562,0.5799
10563,0.772
10564,0.7051
10565,0.7735
10566,0.6018
10567,0.5649
10568,0.5572
10569,0.8889
10570,0.818
10571,0.5632
10572,0.9789
10573,0.6823
10574,0.5731
10575,0.951
10576,0.6526
10577,0.6449
10578,0.5972
10579,0.7483
10580,0.6097
10581,0.5667
10582,0.7487
10583,0.5308
10584,0.6767
10585,0.6245
10586,0.7369
10587,0.5583
10588,0.6469
10589,0.7885
10590,0.7006
10591,0.7462
10592,0.8131
10593,0.5581
10594,0.5889
10595,0.9661
10596,0.9661
10597,0.7388
10598,0.6226
10599,0.7226
10600,0.8282
10601,0.841
10602,0.8223
10603,0.5854
10604,0.5502
10605,0.6236
10606,0.5897
10607,0.5425
10608,0.5769
10609,0.6411
10610,0.6963
10611,0.5242
10612,0.5098
10613,0.6238
10614,0.5351
10615,0.9417
10616,0.542
10617,0.5189
10618,0.5924
10619,0.8922
10620,0.5348
10621,0.6367
10622,0.8074
10623,0.57
10624,0.7202
10625,0.7287
10626,0.7422
10627,0.8425
10628,0.8013
10629,0.8292
10630,0.6331
10631,0.5073
10632,0.7568
10633,0.9607
10634,0.8257
10635,0.5927
10636,0.8343
10637,0.6678
10638,0.7669
10639,0.5669
10640,0.5389
10641,0.5779
10642,0.5407
10643,0.5016
10644,0.6089
10645,0.632
10646,0.651
10647,0.6194
10648,0.816
10649,0.5427
10650,0.7821
10651,0.7552
10652,0.6342
10653,0.6654
10654,0.6089
10655,0.9534
10656,0.6716
10657,0.6893
10658,0.8263
10659,0.5139
10660,0.7853
10661,0.6323
10662,0.7299
10663,0.6259
10664,0.7497
10665,0.6813
10666,0.7824
10667,0.7572
10668,0.7814
10669,0.5299
10670,0.7355
10671,0.8933
10672,0.903
10673,0.5431
10674,0.6677
10675,0.8737
10676,0.8347
10677,0.5558
10678,0.771
10679,0.6579
10680,0.6595
10681,0.7373
10682,0.7229
10683,0.8844
10684,0.8223
10685,0.7519
10686,0.8177
10687,0.6707
10688,0.8206
10689,0.7243
10690,0.5709
10691,0.6055
10692,0.6205
10693,0.9619
10694,0.6859
10695,0.9709
10696,0.537
10697,0.5462
10698,0.5859
10699,0.9601
10700,0.8248
10701,0.6376
10702,0.6318
10703,0.7343
10704,0.9313
10705,0.6783
10706,0.6425
10707,0.775
10708,0.8129
10709,0.6228
10710,0.9174
10711,0.6014
10712,0.7593
10713,0.9682
10714,0.7066
10715,0.7354
10716,0.5127
10717,0.7606
10718,0.7557
10719,0.6755
10720,0.5454
10721,0.63
10722,0.7195
10723,0.7427
10724,0.9368
10725,0.6335
10726,0.9349
10727,0.5687
10728,0.9641
10729,0.9627
10730,0.9802
10731,0.5971
10732,0.6176
10733,0.6244
10734,0.816
10735,0.5804
10736,0.5674
10737,0.6916
10738,0.7257
10739,0.5399
10740,0.6636
10741,0.5996
10742,0.7687
10743,0.7265
10744,0.7669
10745,0.7932
10746,0.5388
10747,0.5373
10748,0.5651
10749,0.5432
10750,0.7112
10751,0.7625
